id,title,popularity,release_date
11891,Kung Pow: Enter the Fist,8.288813,25/1/2002
173931,Legend of a Rabbit,0.738652,1/1/2011
34099,Brave New Girl,0.18094,25/4/2004
178862,Aroused,2.557258,20/2/2013
6520,First Knight,19.143321,7/7/1995
2163,Breakdown,9.176339,2/5/1997
100042,Dumb and Dumber To,67.767785,12/11/2014
246403,Tusk,15.754614,19/9/2014
70687,The Sticky Fingers of Time,0.130169,6/6/1997
6023,P.S. I Love You,29.489274,15/11/2007
101299,The Hunger Games: Catching Fire,76.310119,15/11/2013
480,Monsoon Wedding,8.109958,30/8/2001
65448,Penitentiary,0.001117,1/12/1979
13909,She Wore a Yellow Ribbon,8.535178,22/10/1949
2055,Open Range,19.068175,29/8/2003
8587,The Lion King,90.457886,23/6/1994
295914,Queen of the Mountains,0.077873,22/8/2014
9104,Buffalo Soldiers,6.329672,8/9/2001
546,Transamerica,9.773398,23/12/2005
1581,The Holiday,44.967453,8/12/2006
248,Pocketful of Miracles,3.370225,18/12/1961
9978,Stormbreaker,16.282962,21/7/2006
8841,The Class,13.437038,24/9/2008
4327,Charlie's Angels,40.20395,2/11/2000
11619,Flushed Away,22.550135,22/10/2006
1538,Collateral,44.815022,4/8/2004
849,Krull,9.904881,29/7/1983
146198,Triple 9,29.371987,19/2/2016
20,My Life Without Me,7.958831,7/3/2003
202575,Thunder and the House of Magic,12.867326,24/12/2013
14811,Fiddler on the Roof,7.623979,3/11/1971
15647,Kissing Jessica Stein,3.990215,21/4/2001
91122,16 to Life,0.108468,19/9/2009
257445,Goosebumps,45.351617,5/8/2015
90414,"I Love You, Don't Touch Me!",0.020839,21/1/1997
59968,Our Idiot Brother,15.688439,26/8/2011
20083,Shinjuku Incident,5.294319,22/3/2009
77930,Magic Mike,35.897151,28/6/2012
9022,All the Boys Love Mandy Lane,12.284939,15/2/2008
987,The Front Page,4.117968,1/12/1974
252512,While We're Young,19.263477,3/4/2015
47816,3 Strikes,1.433692,1/3/2000
33196,Tidal Wave,4.628525,6/6/2009
1542,Office Space,18.366362,19/2/1999
39541,Stolen Summer,0.87066,22/3/2002
279,Amadeus,31.82675,26/10/1984
1830,Lord of War,34.828241,16/9/2005
9702,Bound by Honor,9.122828,5/2/1993
222935,The Fault in Our Stars,74.358971,16/5/2014
43959,Soul Surfer,19.234672,8/4/2011
7364,Sahara,21.605568,6/4/2005
66,Absolute Power,13.576765,14/2/1997
253,Live and Let Die,30.465138,5/7/1973
10279,Summer of Sam,3.70789,2/7/1999
116977,Foodfight!,5.258726,15/6/2012
10384,Supernova,5.762037,14/1/2000
704,A Hard Day's Night,10.730056,6/7/1964
118957,Bait,9.780588,5/9/2012
7341,The Rage: Carrie 2,4.781538,11/3/1999
11165,Tora! Tora! Tora!,9.795985,26/1/1970
16988,How She Move,1.782666,25/1/2008
180,Minority Report,65.948959,20/6/2002
1439,Anna and the King,13.327372,16/12/1999
310706,Black Water Transit,0.126738,13/5/2009
47692,Felicia's Journey,0.470645,24/11/1999
209112,Batman v Superman: Dawn of Justice,155.790452,23/3/2016
110683,The Wicked Lady,0.289433,21/4/1983
10189,Pineapple Express,41.832392,6/8/2008
8456,Never Back Down,26.21425,4/3/2008
24418,Cirque du Freak: The Vampire's Assistant,16.424807,23/10/2009
15660,Mommie Dearest,3.102862,18/9/1981
27342,Malone,1.610132,1/5/1987
39141,Tadpole,8.570328,1/11/2002
324668,Jason Bourne,62.641286,27/7/2016
10410,Hoffa,5.926966,25/12/1992
3059,Intolerance,3.232447,4/9/1916
646,Dr. No,48.901542,4/10/1962
77016,End of Watch,49.517264,20/9/2012
36351,Light Sleeper,6.063868,21/8/1992
157354,Fruitvale Station,20.967146,25/7/2013
2907,The Addams Family,37.179547,22/11/1991
14114,You Got Served,3.804597,30/1/2004
52067,Cedar Rapids,10.254807,11/2/2011
8198,The Quiet American,5.133744,22/11/2002
8080,Suspect Zero,8.715822,27/8/2004
57165,Wrath of the Titans,44.927635,27/3/2012
2756,The Abyss,24.961625,9/8/1989
1597,Meet the Parents,29.97224,6/10/2000
44833,Battleship,64.928382,11/4/2012
7980,The Lovely Bones,29.257137,26/12/2009
2148,The Cotton Club,8.59075,14/12/1984
70670,Headhunters,20.821846,4/8/2011
90,Beverly Hills Cop,29.843818,29/11/1984
846,The X Files,18.59991,19/6/1998
3558,"Girl, Interrupted",10.713521,21/12/1999
226857,Endless Love,27.256849,12/2/2014
9466,Celebrity,7.594593,7/9/1998
184345,A Haunted House 2,18.428909,17/4/2014
50037,Beyond the Black Rainbow,7.717237,3/12/2010
20943,The Ugly Truth,22.332927,24/7/2009
6007,Elling,2.526356,16/3/2001
301351,We Are Your Friends,28.819424,26/8/2015
253235,And So It Goes,9.633711,20/7/2014
25461,Raising Victor Vargas,3.643662,16/5/2002
66025,Mooz-lum,0.414754,11/2/2011
38321,Priest,28.350927,5/5/2011
6519,The Dukes of Hazzard,15.98212,5/8/2005
9567,Tears of the Sun,27.055085,7/3/2003
10740,Birth,7.698075,8/9/2004
22556,The Yellow Handkerchief,3.803495,17/12/2008
8069,Barbarella,14.171759,10/10/1968
16052,Selena,6.92592,21/3/1997
76349,1911,4.065212,3/7/2011
10642,Loser,5.214408,21/7/2000
2287,Rize,1.623769,15/1/2005
41110,I Am Love,5.355763,5/9/2009
19,Metropolis,32.351527,10/1/1927
15582,Teen Wolf Too,4.103764,20/11/1987
2135,The Time Machine,25.978555,4/3/2002
817,Austin Powers: The Spy Who Shagged Me,18.316151,8/6/1999
7547,Come Early Morning,3.427061,10/1/2006
96721,Rush,33.003828,2/9/2013
13250,Butterfly on a Wheel,13.118983,27/7/2007
9271,Virtuosity,5.301589,4/8/1995
12410,Good,2.397987,11/12/2008
11298,The Howling,6.532855,3/4/1981
12244,9,55.806402,19/8/2009
146239,Delivery Man,30.114383,10/10/2013
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,41.996783,29/1/1964
11863,Jade,8.189406,13/10/1995
381902,The Monkey King 2,4.72629,22/1/2016
226,Boys Don't Cry,15.557144,2/9/1999
14662,Slums of Beverly Hills,6.308298,14/8/1998
72710,The Host,42.933027,22/3/2013
116745,The Secret Life of Walter Mitty,43.348022,18/12/2013
1091,The Thing,52.731379,25/6/1982
11658,Tae Guk Gi: The Brotherhood of War,9.572705,5/2/2004
125263,Broken Vessels,0.069277,18/4/1998
37028,The Magic Flute,0.548435,7/9/2006
37498,Knock Off,2.706207,4/9/1998
86829,Inside Llewyn Davis,36.319205,6/10/2013
37786,Sex and the City 2,18.325897,26/5/2010
147767,Khiladi 786,0.114342,7/12/2012
7553,Waiting...,10.230583,7/10/2005
40001,Mrs. Winterbourne,7.946769,19/4/1996
8193,Napoleon Dynamite,23.603514,11/6/2004
197,Braveheart,60.722162,24/5/1995
13649,High School Musical 2,21.01755,17/8/2007
12484,The Forsaken,2.739307,27/4/2001
137955,Crowsnest,0.057564,1/1/2012
290391,"Run, Hide, Die",0.595809,1/9/2015
6282,Coyote Ugly,26.79781,30/7/2000
787,Mr. & Mrs. Smith,44.635452,7/6/2005
315664,Florence Foster Jenkins,19.237254,6/5/2016
23049,My Life in Ruins,5.787891,6/2/2009
51130,Open Secret,0.186401,14/2/1948
4965,Impostor,9.579975,3/12/2001
953,Madagascar,48.110909,25/5/2005
51384,"Lovely, Still",1.286991,1/1/2008
6106,Salvador,3.819796,23/4/1986
10802,Showgirls,14.513305,22/9/1995
45610,Machine Gun Preacher,13.268936,23/9/2011
17610,Year One,25.293538,18/6/2009
244267,I Origins,37.555398,18/7/2014
181533,Night at the Museum: Secret of the Tomb,115.597753,17/12/2014
4816,Ghost Dog: The Way of the Samurai,18.223139,13/9/1999
1771,Captain America: The First Avenger,74.506246,22/7/2011
8814,Doom,29.261348,20/10/2005
103620,Maniac,19.331884,26/12/2012
17332,The Soloist,17.299333,24/4/2009
50348,The Lincoln Lawyer,26.072228,17/3/2011
107,Snatch,53.595686,1/9/2000
12159,What Dreams May Come,21.891078,2/10/1998
8195,Ronin,32.657488,25/9/1998
318850,The Young Messiah,1.884558,10/3/2016
76489,The Three Stooges,14.585968,13/4/2012
9989,Antitrust,8.359599,12/1/2001
157185,Tin Can Man,0.332679,1/1/2007
26367,I Can Do Bad All By Myself,2.242809,11/9/2009
49951,Certifiably Jonathan,0.047781,1/3/2007
4349,The Kingdom,26.123705,22/8/2007
77934,The Christmas Bunny,0.065103,28/11/2010
179144,The Great Beauty,32.523573,21/5/2013
322745,Counting,0.293587,9/2/2015
14429,Drive Me Crazy,4.482714,1/10/1999
238603,Earth to Echo,17.371327,14/6/2014
37842,Wild Grass,1.866443,20/5/2009
135397,Jurassic World,418.708552,9/6/2015
38073,Going the Distance,13.611544,1/9/2010
62676,Limbo,0.034259,4/6/1999
24469,Fish Tank,12.68672,14/5/2009
376010,Western Religion,0.58954,9/10/2015
22074,Capitalism: A Love Story,10.50098,6/9/2009
455,Bend It Like Beckham,22.054546,11/4/2002
266856,The Theory of Everything,61.182331,26/11/2014
10472,Down to You,3.269459,21/1/2000
208763,Forbidden Kingdom,7.182761,30/1/2014
11600,Redacted,3.792015,1/1/2007
9476,A Knight's Tale,36.670399,11/5/2001
8885,Waltz with Bashir,14.08251,25/6/2008
44264,True Grit,49.292384,22/12/2010
16866,Planet 51,23.661071,19/11/2009
29078,The Game of Their Lives,2.013405,1/1/2005
17403,How to Deal,3.199784,18/7/2003
7515,London,5.350423,10/2/2005
19644,Silmido,2.60632,24/12/2003
218043,Left Behind,33.452469,3/10/2014
9290,Crocodile Dundee in Los Angeles,6.081772,12/4/2001
273899,Stonewall,5.16023,18/9/2015
291870,Dirty Grandpa,56.805781,21/1/2016
11601,Stir of Echoes,6.044161,10/9/1999
31175,Soul Kitchen,5.461487,9/9/2009
302688,My Big Fat Greek Wedding 2,16.027955,23/3/2016
9422,A Civil Action,10.147321,5/3/1998
41382,Lottery Ticket,9.054803,20/8/2010
801,"Good Morning, Vietnam",18.362333,23/12/1987
84174,Bachelorette,20.95282,6/8/2012
24150,Halloween II,12.929525,28/8/2009
358451,A Tale of Three Cities,0.753362,28/8/2015
12429,Ponyo,39.58676,19/7/2008
24113,Town & Country,1.004579,27/4/2001
9348,Species,23.607071,7/7/1995
41730,Desert Blue,1.116206,6/6/1999
164372,The Snow Queen,5.33861,11/10/2012
10333,The Prince of Tides,3.845231,25/12/1991
10074,Hot Rod,6.309587,3/8/2007
10530,Pocahontas,47.845589,14/6/1995
2084,Birthday Girl,5.831302,6/9/2001
157293,ABCD (Any Body Can Dance),1.294967,7/2/2013
39451,Little Fockers,32.389353,21/12/2010
8952,I Love You Phillip Morris,19.664699,18/1/2009
188207,The Legend of Hercules,25.020428,10/1/2014
62764,Mirror Mirror,48.126297,15/3/2012
208869,Plastic,9.70276,30/4/2014
8247,Jumper,21.218,10/2/2008
11778,The Deer Hunter,19.786392,8/12/1978
20662,Robin Hood,37.668301,12/5/2010
142132,Sugar Town,0.375423,17/9/1999
228550,Raymond Did It,0.160779,27/3/2011
14,American Beauty,80.878605,15/9/1999
2022,Mr. Deeds,18.121404,28/6/2002
6171,Dreamcatcher,26.792794,21/3/2003
38358,The Last Exorcism,14.838986,27/8/2010
9390,Jerry Maguire,27.039636,6/12/1996
9655,She's the Man,10.81439,17/3/2006
256924,Danny Collins,16.318608,19/3/2015
14836,Coraline,51.146047,5/2/2009
323270,The Horror Network Vol. 1,0.392658,27/10/2015
78373,"Dancer, Texas Pop. 81",0.376662,1/5/1998
436,Maria Full of Grace,3.027892,18/1/2004
10075,Blood and Chocolate,12.295216,26/1/2007
67675,Glee: The Concert Movie,9.933926,11/8/2011
5822,Sweet Sweetback's Baadasssss Song,0.132878,23/4/1971
27455,Foolish,0.796009,9/4/1999
226486,Tammy,21.657563,2/7/2014
9304,Multiplicity,11.120344,19/7/1996
10478,Tin Cup,10.731574,16/8/1996
18530,The Cry of the Owl,4.75919,7/2/2009
4379,Monster-in-Law,10.411996,13/5/2005
13497,Drumline,4.748929,13/12/2002
9576,Tootsie,20.818567,16/12/1982
288,High Noon,18.644023,27/3/1952
16869,Inglourious Basterds,72.595961,18/8/2009
253290,Butterfly Girl,0.015189,10/3/2014
872,Singin' in the Rain,36.556954,10/4/1952
4942,Leatherheads,7.739276,24/3/2008
35199,Wordplay,0.906096,26/6/2006
8839,Casper,19.830132,26/5/1995
2288,Closer,22.636908,1/12/2004
26428,Agora,18.888806,17/5/2009
277685,Unfriended,41.972329,17/4/2015
1913,The Sea Inside,17.363739,3/9/2004
8413,Event Horizon,29.787135,15/8/1997
242582,Nightcrawler,89.095538,23/10/2014
40428,8: The Mormon Proposition,0.424957,1/1/2010
11918,Superhero Movie,19.088655,27/3/2008
9072,Little Man,12.421504,31/8/2006
10571,Boys and Girls,9.119797,16/6/2000
97020,RoboCop,66.757869,30/1/2014
7347,Elite Squad,23.604936,12/10/2007
134597,The Collection,16.361743,21/9/2012
9763,Goal!: The Dream Begins,16.541791,6/6/2005
11229,Freeway,4.682881,23/8/1996
675,Harry Potter and the Order of the Phoenix,78.144395,28/6/2007
9548,The Adventures of Ford Fairlane,2.808428,11/7/1990
136835,No Good Deed,24.656068,10/9/2014
293660,Deadpool,514.569956,9/2/2016
14914,Flash of Genius,3.350297,7/9/2008
321258,The Boy,38.179483,22/1/2016
259943,Coming Home,6.017273,16/5/2014
304357,Woman in Gold,21.204929,10/4/2015
1832,Dogma,14.543435,12/11/1999
16651,The Other Side of Heaven,2.206097,12/4/2001
4148,Revolutionary Road,20.360549,19/12/2008
329833,Zoolander 2,37.253774,6/2/2016
32316,Marci X,5.65327,22/8/2003
12877,Dead Man's Shoes,12.818441,29/9/2004
14631,The Work and the Glory II: American Zion,2.639106,21/10/2005
75174,The Grey,48.552871,26/1/2012
8265,Welcome to the Sticks,18.923181,9/1/2008
35696,Juwanna Mann,2.244947,21/6/2002
11956,When the Cat's Away,1.410387,3/4/1996
13335,Harold & Kumar Escape from Guantanamo Bay,26.219598,25/4/2008
8272,The Savages,5.663889,19/1/2007
28932,F.I.S.T.,3.375208,26/4/1978
74534,The Best Exotic Marigold Hotel,21.258991,28/11/2011
294600,Last I Heard,0.35819,1/1/2013
14624,The Ultimate Gift,4.976268,20/10/2006
1365,Monster's Ball,14.042041,11/11/2001
9342,The Mask of Zorro,31.086791,16/7/1998
10590,We Were Soldiers,19.708731,1/3/2002
25784,Journey from the Fall,0.072066,22/2/2006
26352,A Low Down Dirty Shame,3.290639,23/11/1994
2116,Out of Time,14.993459,3/10/2003
41144,To Save A Life,0.05021,5/11/2009
27983,"Yours, Mine and Ours",2.094151,24/4/1968
50538,Evil Words,0.205034,3/10/2003
50839,Margin Call,26.259389,28/9/2011
15581,Who's Your Caddy?,2.881239,27/7/2007
198277,Begin Again,35.735689,7/9/2013
295964,Burnt,30.477114,2/10/2015
9339,Click,41.176631,22/6/2006
10414,The Mighty Ducks,8.932837,1/10/1992
282128,An American in Hollywood,0.015697,18/7/2014
8842,Against the Ropes,2.817364,20/2/2004
68924,The Ice Storm,14.916264,27/9/1997
44638,The Tempest,3.620537,10/12/2010
43839,Alexander's Ragtime Band,0.483974,24/5/1938
9383,Hollow Man,28.200874,4/8/2000
11858,Renaissance Man,4.516953,3/6/1994
13490,Welcome Home Roscoe Jenkins,6.248273,8/2/2008
66195,The Perfect Host,6.507094,1/7/2010
20697,Ready to Rumble,3.113009,7/4/2000
9509,Man on Fire,45.299089,23/4/2004
241259,Alice Through the Looking Glass,56.268916,25/5/2016
9709,My Summer of Love,3.939753,20/8/2004
1635,The Island,37.68056,20/7/2005
103903,Outside Bet,0.086731,27/4/2012
13963,The Last Waltz,3.277287,1/5/1978
12770,Stealing Harvard,7.321181,13/9/2002
955,Mission: Impossible II,54.931334,24/5/2000
198185,Million Dollar Arm,17.312433,9/5/2014
2293,Mallrats,16.139771,20/10/1995
16158,The Wood,5.537646,16/7/1999
118612,After,4.596157,27/8/2012
15556,At First Sight,5.778724,15/1/1999
10712,Far from Heaven,9.982885,1/9/2002
20616,Swimfan,4.844451,6/9/2002
7214,Coach Carter,23.234651,14/1/2005
11212,Baby's Day Out,21.312186,1/7/1994
2253,Valkyrie,38.832842,25/12/2008
14275,Hoop Dreams,9.188431,12/9/1994
15644,Paparazzi,9.149089,3/9/2004
22804,Saw VI,31.900899,22/10/2009
11535,Rollerball,9.306253,8/2/2002
6972,Australia,28.840997,18/11/2008
70868,I Don't Know How She Does It,8.630825,16/9/2011
251471,A LEGO Brickumentary,1.631274,31/7/2015
14191,Aquamarine,16.931846,3/3/2006
14156,Impact Point,1.532518,13/6/2008
10187,Swing Vote,5.815881,1/8/2008
201132,Antarctica: A Year on Ice,1.883947,5/9/2013
10162,Waking Ned,5.735912,15/9/1998
8920,Garfield,17.667826,10/6/2004
11679,xXx: State of the Union,36.689223,27/4/2005
27374,Lake Mungo,4.653047,17/6/2008
244114,Firestorm,3.376967,12/12/2013
837,Videodrome,18.119265,4/2/1983
1966,Alexander,39.019229,21/11/2004
72358,A Thousand Words,13.119133,7/3/2012
194588,Short Cut to Nirvana: Kumbh Mela,0.004998,11/5/2004
10741,Bobby,11.706309,5/9/2006
11395,The Santa Clause,16.234053,10/11/1994
176124,Home Run,3.085411,19/4/2013
11697,The Man Who Shot Liberty Valance,11.735287,22/4/1962
287815,Call + Response,0.062089,10/10/2008
28121,A Thin Line Between Love and Hate,2.088251,4/4/1996
9625,The Glimmer Man,6.250282,4/10/1996
329540,The Marine 4: Moving Target,3.696123,10/4/2015
9705,Swordfish,36.788745,7/6/2001
21724,Dance Flick,7.326034,22/5/2009
152599,The Immigrant,13.832464,3/7/2013
11468,Salton Sea,10.991281,1/1/2002
27549,Beastmaster 2: Through the Portal of Time,1.478505,8/6/1991
299552,Born Of War,1.136568,5/12/2013
24227,Excessive Force,1.279106,14/5/1993
13994,Romance & Cigarettes,4.056774,13/9/2005
32222,American Desi,0.126304,1/1/2001
2110,Wasabi,18.20957,31/10/2001
122906,About Time,74.817641,16/8/2013
24206,Silent Trigger,2.609057,26/6/1996
117942,Girls Gone Dead,1.600171,28/3/2012
236751,Heaven is for Real,11.150261,16/4/2014
60309,The Conspirator,9.169271,10/9/2010
9682,Pulse,9.662715,11/8/2006
15512,Monsters vs Aliens,36.167578,19/3/2009
686,Contact,55.249434,11/7/1997
2290,Jakob the Liar,8.962245,16/9/1999
29595,Wal-Mart: The High Cost of Low Price,1.404175,4/11/2005
18065,Next Day Air,2.747402,6/2/2009
193893,Let's Be Cops,70.668923,13/8/2014
12109,It's All Gone Pete Tong,3.911445,12/9/2004
607,Men in Black,104.121555,2/7/1997
19457,The Yards,10.150993,27/4/2000
118452,"First Love, Last Rites",0.374291,7/8/1998
77987,Only God Forgives,35.754865,30/5/2013
10786,Robin and Marian,3.199904,11/3/1976
9801,Bridget Jones: The Edge of Reason,28.803802,10/11/2004
2211,Aimee & Jaguar,2.832628,10/2/1999
331592,Listening,2.414721,11/9/2015
19803,Underclassman,2.083856,2/9/2005
17926,Undiscovered,2.009597,26/8/2005
18480,Brüno,16.122168,8/7/2009
43546,Bathing Beauty,0.628051,1/7/1944
1103,Escape from New York,24.351305,22/5/1981
264660,Ex Machina,95.130041,21/1/2015
9902,Wrong Turn,33.555764,30/5/2003
58051,Housefull,0.12082,30/4/2010
83542,Cloud Atlas,73.872343,26/10/2012
8981,Dear Frankie,3.11319,18/5/2004
371085,Sharkskin,0.027801,1/1/2015
109431,Identity Thief,34.005726,7/2/2013
11132,Confessions of a Teenage Drama Queen,7.424798,17/2/2004
72914,"Fat, Sick & Nearly Dead",0.545825,16/4/2010
10160,A Nightmare on Elm Street 5: The Dream Child,12.654051,11/8/1989
1996,Lara Croft Tomb Raider: The Cradle of Life,56.811056,21/7/2003
9760,Epic Movie,6.064638,25/1/2007
33667,Gentleman's Agreement,5.381536,11/11/1947
152737,August: Osage County,20.561682,26/12/2013
9570,The Black Hole,8.265317,18/12/1979
19265,Whatever Works,21.857387,19/6/2009
8338,Blindness,17.603823,14/5/2008
24071,Mumford,4.310168,24/9/1999
74510,Kevin Hart: Laugh at My Pain,5.498834,9/9/2011
8966,Twilight,127.084938,20/11/2008
9424,Disturbing Behavior,9.378688,24/7/1998
121,The Lord of the Rings: The Two Towers,106.914973,18/12/2002
35169,Furry Vengeance,13.668633,2/4/2010
10207,Message in a Bottle,10.81051,22/2/1999
356483,Unnatural,0.687656,16/10/2015
12658,Someone Like You...,7.901891,30/3/2001
10646,Tomcats,7.063053,30/3/2001
179,The Interpreter,18.69984,8/4/2005
9957,The Benchwarmers,6.74556,7/4/2006
22947,Up in the Air,33.704181,5/9/2009
91721,Nothing But a Man,0.008453,1/1/1964
7220,The Punisher,35.099611,15/4/2004
161795,Déjà Vu,0.605645,22/4/1998
299553,Shark Lake,1.187764,2/10/2015
47502,Faithful,1.647335,3/4/1996
361505,Me You and Five Bucks,0.094105,7/7/2015
53182,300: Rise of an Empire,71.510596,5/3/2014
121986,Frances Ha,15.492257,17/5/2013
13025,Diary of the Dead,15.351412,8/9/2007
228165,The SpongeBob Movie: Sponge Out of Water,36.952268,5/2/2015
10188,The Sisterhood of the Traveling Pants 2,11.870301,6/8/2008
24664,Bamboozled,2.23411,6/10/2000
24266,The Man from Snowy River,3.656491,2/3/1982
762,Monty Python and the Holy Grail,64.782984,13/3/1975
392,Chocolat,28.727731,14/12/2000
29996,Solomon and Sheba,0.835617,25/12/1959
15639,Larry the Cable Guy: Health Inspector,2.184708,24/3/2006
1579,Apocalypto,41.570047,7/12/2006
666,Central Station,5.928937,16/1/1998
15568,Gracie,2.365328,1/6/2007
16148,Zero Effect,2.732031,30/1/1998
13075,Sherrybaby,4.261509,8/9/2006
